102,205.26,121.05,140,-58.33,2
103,205.26,142.11,140,-59.99,2
104,205.26,163.16,140,-58.26,2
105,205.26,184.21,140,-58.47,2
106,205.26,205.26,140,-59.13,2
107,205.26,226.32,140,-58.55,2
108,205.26,247.37,140,-57.8,2
109,205.26,268.42,140,-56.17,2
110,205.26,289.47,140,-58.94,2
111,205.26,310.53,140,-57.48,2
112,205.26,331.58,140,-59.37,2
113,205.26,352.63,140,-60.03,2
114,205.26,373.68,140,-56.8,2
115,205.26,394.74,140,-57.9,2
116,205.26,415.79,140,-58.24,2
117,205.26,436.84,140,-58.95,2
118,205.26,457.89,140,-57.8,2
119,205.26,478.95,140,-58.69,2
120,205.26,500,140,-61.92,2
121,226.32,100,140,-61.47,2
122,226.32,121.05,140,-58.24,2
123,226.32,142.11,140,-59.4,2
124,226.32,163.16,140,-59.31,2
125,226.32,184.21,140,-59.13,2
126,226.32,205.26,140,-58.66,2
127,226.32,226.32,140,-59.31,2
128,226.32,247.37,140,-57.71,2
129,226.32,268.42,140,-60.04,2
130,226.32,289.47,140,-57.7,2
131,226.32,310.53,140,-58.62,2
132,226.32,331.58,140,-59.41,2
133,226.32,352.63,140,-56.29,2
134,226.32,373.68,140,-57.94,2
135,226.32,394.74,140,-58.33,2
136,226.32,415.79,140,-59.07,2
137,226.32,436.84,140,-58.48,2
138,226.32,457.89,140,-58.58,2
139,226.32,478.95,140,-59.45,2
140,226.32,500,140,-59.83,2
141,247.37,100,140,-59.12,2
142,247.37,121.05,140,-59.09,2
143,247.37,142.11,140,-56.12,2
144,247.37,163.16,140,-59.56,2
145,247.37,184.21,140,-58.55,2
146,247.37,205.26,140,-56.54,2
147,247.37,226.32,140,-59.04,2
148,247.37,247.37,140,-59.04,2
149,247.37,268.42,140,-59.24,2
150,247.37,289.47,140,-60.47,2
151,247.37,310.53,140,-59.81,2
152,247.37,331.58,140,-57.53,2
153,247.37,352.63,140,-59.55,2
154,247.37,373.68,140,-59.16,2
155,247.37,394.74,140,-58.55,2
156,247.37,415.79,140,-58.49,2
157,247.37,436.84,140,-58.13,2
158,247.37,457.89,140,-59.17,2
159,247.37,478.95,140,-59.11,2
160,247.37,500,140,-61.86,2
161,268.42,100,140,-61.49,2
162,268.42,121.05,140,-59.2,2
163,268.42,142.11,140,-59.19,2
164,268.42,163.16,140,-60.15,2
165,268.42,184.21,140,-57.55,2
166,268.42,205.26,140,-59.02,2
167,268.42,226.32,140,-58.96,2
168,268.42,247.37,140,-60.26,2
169,268.42,268.42,140,-59.62,2
170,268.42,289.47,140,-54.55,2
171,268.42,310.53,140,-59.78,2
172,268.42,331.58,140,-58.4,2
173,268.42,352.63,140,-57.13,2
174,268.42,373.68,140,-57.86,2
175,268.42,394.74,140,-58.15,2
176,268.42,415.79,140,-58.32,2
177,268.42,436.84,140,-59.22,2
178,268.42,457.89,140,-58.23,2
179,268.42,478.95,140,-58.76,2
180,268.42,500,140,-59.67,2
181,289.47,100,140,-58.66,2
182,289.47,121.05,140,-59.72,2
183,289.47,142.11,140,-59.4,2
184,289.47,163.16,140,-59.07,2
185,289.47,184.21,140,-59.19,2
186,289.47,205.26,140,-58.57,2
187,289.47,226.32,140,-60.76,2
188,289.47,247.37,140,-59.44,2
189,289.47,268.42,140,-59.28,2
190,289.47,289.47,140,-58.66,2
191,289.47,310.53,140,-59.32,2
192,289.47,331.58,140,-59.33,2
193,289.47,352.63,140,-59.69,2
194,289.47,373.68,140,-59.23,2
195,289.47,394.74,140,-59.68,2
196,289.47,415.79,140,-59.12,2
197,289.47,436.84,140,-56.17,2
198,289.47,457.89,140,-56.98,2
199,289.47,478.95,140,-57.03,2
200,289.47,500,140,-61.07,2
201,310.53,100,140,-58.87,2
202,310.53,121.05,140,-59.73,2
203,310.53,142.11,140,-59.96,2
204,310.53,163.16,140,-59.33,2
205,310.53,184.21,140,-60.9,2
206,310.53,205.26,140,-59.25,2
207,310.53,226.32,140,-59.21,2
208,310.53,247.37,140,-59.14,2
209,310.53,268.42,140,-59.75,2
210,310.53,289.47,140,-58.86,2
211,310.53,310.53,140,-58.84,2
212,310.53,331.58,140,-59.11,2
213,310.53,352.63,140,-56.26,2
214,310.53,373.68,140,-54.9,2
215,310.53,394.74,140,-59.62,2
216,310.53,415.79,140,-59.17,2
217,310.53,436.84,140,-59.49,2
218,310.53,457.89,140,-59.6,2
219,310.53,478.95,140,-60.3,2
220,310.53,500,140,-60.51,2
221,331.58,100,140,-60.71,2
222,331.58,121.05,140,-56.66,2
223,331.58,142.11,140,-59.22,2
224,331.58,163.16,140,-59.34,2
225,331.58,184.21,140,-59.15,2
226,331.58,205.26,140,-59.03,2
227,331.58,226.32,140,-59.99,2
228,331.58,247.37,140,-59.65,2
229,331.58,268.42,140,-59.92,2
230,331.58,289.47,140,-58.76,2
231,331.58,310.53,140,-55.57,2
232,331.58,331.58,140,-59.21,2
233,331.58,352.63,140,-59.78,2
234,331.58,373.68,140,-55.6,2
235,331.58,394.74,140,-57.83,2
236,331.58,415.79,140,-58.82,2
237,331.58,436.84,140,-58.9,2
238,331.58,457.89,140,-59.38,2
239,331.58,478.95,140,-59.91,2
240,331.58,500,140,-60.36,2
241,352.63,100,140,-59.23,2
242,352.63,121.05,140,-57.5,2
243,352.63,142.11,140,-60.1,2
244,352.63,163.16,140,-59.31,2
245,352.63,184.21,140,-56.5,2
246,352.63,205.26,140,-59.6,2
247,352.63,226.32,140,-59.05,2
248,352.63,247.37,140,-59.41,2
249,352.63,268.42,140,-57.62,2
250,352.63,289.47,140,-59.47,2
251,352.63,310.53,140,-59.55,2
252,352.63,331.58,140,-57.7,2
253,352.63,352.63,140,-59.48,2
254,352.63,373.68,140,-60.2,2
255,352.63,394.74,140,-60.31,2
256,352.63,415.79,140,-59.32,2
257,352.63,436.84,140,-60.36,2
258,352.63,457.9,140,-55.39,2
259,352.63,478.95,140,-56.53,2
260,352.63,500,140,-61.14,2
261,373.68,100,140,-62.31,2
262,373.68,121.05,140,-58.73,2
263,373.68,142.11,140,-58.1,2
264,373.68,163.16,140,-61.01,2
265,373.68,184.21,140,-58.99,2
266,373.68,205.26,140,-59.16,2
267,373.68,226.32,140,-57.95,2
268,373.68,247.37,140,-60.08,2
269,373.68,268.42,140,-58.04,2
270,373.68,289.47,140,-58.17,2
271,373.68,310.53,140,-59.49,2
272,373.68,331.58,140,-55.87,2
273,373.68,352.63,140,-59.37,2
274,373.68,373.68,140,-60.08,2
275,373.68,394.74,140,-59.25,2
276,373.68,415.79,140,-58.97,2
277,373.68,436.84,140,-59.42,2
278,373.68,457.89,140,-58.66,2
279,373.68,478.95,140,-59.39,2
280,373.68,500,140,-62.76,2
281,394.74,100,140,-59.23,2
282,394.74,121.05,140,-58.02,2
283,394.74,142.11,140,-55.59,2
284,394.74,163.16,140,-58.72,2
285,394.74,184.21,140,-59.13,2
286,394.74,205.26,140,-59.83,2
287,394.74,226.32,140,-61.19,2
288,394.74,247.37,140,-59.16,2
289,394.74,268.42,140,-59.26,2
290,394.74,289.47,140,-59.78,2
291,394.74,310.53,140,-60.74,2
292,394.74,331.58,140,-59.4,2
293,394.74,352.63,140,-59.25,2
294,394.74,373.68,140,-58.29,2
295,394.74,394.74,140,-55.56,2
296,394.74,415.79,140,-59.45,2
297,394.74,436.84,140,-58.67,2
298,394.74,457.89,140,-59.64,2
299,394.74,478.95,140,-58.55,2
300,394.74,500,140,-60.45,2
301,415.79,100,140,-60.07,2
302,415.79,121.05,140,-58.21,2
303,415.79,142.11,140,-57.74,2
304,415.79,163.16,140,-59.77,2
305,415.79,184.21,140,-57.64,2
306,415.79,205.26,140,-60.34,2
307,415.79,226.32,140,-59.67,2
308,415.79,247.37,140,-59.28,2
309,415.79,268.42,140,-59.72,2
310,415.79,289.47,140,-59.78,2
311,415.79,310.53,140,-60.31,2
312,415.79,331.58,140,-59.28,2
313,415.79,352.63,140,-57.18,2
314,415.79,373.68,140,-57.1,2
315,415.79,394.74,140,-57.8,2
316,415.79,415.79,140,-55.36,2
317,415.79,436.84,140,-55.99,2
318,415.79,457.89,140,-58.96,2
319,415.79,478.95,140,-59.61,2
320,415.79,500,140,-61.38,2
321,436.84,100,140,-62.21,2
322,436.84,121.05,140,-58.93,2
323,436.84,142.11,140,-56.3,2
324,436.84,163.16,140,-56.54,2
325,436.84,184.21,140,-59.14,2
326,436.84,205.26,140,-58.67,2
327,436.84,226.32,140,-60.19,2
328,436.84,247.37,140,-59.56,2
329,436.84,268.42,140,-59.48,2
330,436.84,289.47,140,-57.81,2
331,436.84,310.53,140,-57.82,2
332,436.84,331.58,140,-56.89,2
333,436.84,352.63,140,-54.67,2
334,436.84,373.68,140,-56.25,2
335,436.84,394.74,140,-60.05,2
336,436.84,415.79,140,-59.7,2
337,436.84,436.84,140,-59.35,2
338,436.84,457.89,140,-59.72,2
339,436.84,478.95,140,-56.16,2
340,436.84,500,140,-62.42,2
341,457.89,100,140,-59.35,2
342,457.89,121.05,140,-57.55,2
343,457.9,142.11,140,-55.78,2
344,457.89,163.16,140,-59.54,2
345,457.89,184.21,140,-58.23,2
346,457.89,205.26,140,-59.47,2
347,457.89,226.32,140,-58.09,2
348,457.89,247.37,140,-56.61,2
349,457.89,268.42,140,-59.39,2
350,457.89,289.47,140,-58.95,2
351,457.89,310.53,140,-60.56,2
352,457.89,331.58,140,-59.48,2
353,457.89,352.63,140,-59.75,2
354,457.89,373.68,140,-59.98,2
355,457.89,394.74,140,-59.24,2
356,457.89,415.79,140,-57.47,2
357,457.89,436.84,140,-55.8,2
358,457.89,457.89,140,-59.97,2
359,457.89,478.95,140,-58.35,2
360,457.89,500,140,-61.74,2
361,478.95,100,140,-59.36,2
362,478.95,121.05,140,-58.62,2
363,478.95,142.11,140,-58.53,2
364,478.95,163.16,140,-57.63,2
365,478.95,184.21,140,-57.76,2
366,478.95,205.26,140,-59.91,2
367,478.95,226.32,140,-57.62,2
368,478.95,247.37,140,-57.86,2
369,478.95,268.42,140,-59.29,2
370,478.95,289.47,140,-58.71,2
371,478.95,310.53,140,-58.81,2
372,478.95,331.58,140,-58.13,2
373,478.95,352.63,140,-59.18,2
374,478.95,373.68,140,-59.66,2
375,478.95,394.74,140,-59.39,2
376,478.95,415.79,140,-59.28,2
377,478.95,436.84,140,-55.41,2
378,478.95,457.89,140,-58.55,2
379,478.95,478.95,140,-59.73,2
380,478.95,500,140,-62.35,2
381,500,100,140,-65.32,2
382,500,121.05,140,-60.41,2
383,500,142.11,140,-59.69,2
384,500,163.16,140,-61.1,2
385,500,184.21,140,-59.16,2
386,500,205.26,140,-60.57,2
387,500,226.32,140,-59.38,2
388,500,247.37,140,-58.66,2
389,500,268.42,140,-60.22,2
390,500,289.47,140,-60.38,2
391,500,310.53,140,-60.48,2
392,500,331.58,140,-60.87,2
393,500,352.63,140,-59.77,2
394,500,373.68,140,-57.78,2
395,500,394.74,140,-60.22,2
396,500,415.79,140,-61.54,2
397,500,436.84,140,-60.51,2
398,500,457.89,140,-60.46,2
399,500,478.95,140,-62.86,2
400,500,500,140,-64.35,2
401,100,100,142.11,-57.8,2
402,100,121.05,142.11,-58.09,2
403,100,142.11,142.11,-57.68,2
404,100,163.16,142.11,-57.1,2
405,100,184.21,142.11,-56.52,2
406,100,205.26,142.11,-58.81,2
407,100,226.32,142.11,-56.7,2
408,100,247.37,142.11,-57.33,2
409,100,268.42,142.11,-54.95,2
410,100,289.47,142.11,-57.51,2
411,100,310.53,142.11,-56.31,2
412,100,331.58,142.11,-58.55,2
413,100,352.63,142.11,-55.68,2
414,100,373.68,142.11,-56.54,2
415,100,394.73,142.1,-55.71,2
416,100,415.79,142.11,-57.31,2
417,100,436.84,142.11,-57.07,2
418,100,457.89,142.11,-58.22,2
419,100,478.95,142.11,-57.76,2
420,100,500,142.11,-56.83,2
421,121.05,100,142.11,-55.56,2
422,121.05,121.05,142.11,-58.07,2
423,121.05,142.11,142.11,-57.98,2
424,121.05,163.16,142.11,-58.17,2
425,121.05,184.21,142.11,-58.41,2
426,121.05,205.26,142.11,-58.23,2
427,121.05,226.32,142.11,-57.61,2
428,121.05,247.37,142.11,-57.27,2
429,121.05,268.42,142.11,-57.53,2
430,121.05,289.47,142.11,-57.29,2
431,121.05,310.53,142.11,-57.19,2
432,121.05,331.58,142.11,-58.28,2
433,121.05,352.63,142.11,-56.4,2
434,121.05,373.68,142.11,-56.45,2
435,121.05,394.74,142.11,-56.14,2
436,121.05,415.79,142.11,-55.96,2
437,121.05,436.84,142.11,-57.29,2
438,121.05,457.89,142.11,-56.4,2
439,121.05,478.95,142.11,-56.37,2
440,121.05,500,142.11,-56.2,2
441,142.11,100,142.11,-58.21,2
442,142.11,121.05,142.11,-58.38,2
443,142.11,142.11,142.11,-58.25,2
444,142.11,163.16,142.11,-58.23,2
445,142.11,184.21,142.11,-57.82,2
446,142.11,205.26,142.11,-57.5,2
447,142.11,226.32,142.11,-58.42,2
448,142.11,247.37,142.11,-57.21,2
449,142.11,268.42,142.11,-57.31,2
450,142.11,289.47,142.11,-58.68,2
451,142.11,310.53,142.11,-57.73,2
452,142.11,331.58,142.11,-58.24,2
453,142.11,352.63,142.11,-56.8,2
454,142.11,373.68,142.11,-58.51,2
455,142.11,394.74,142.11,-57.84,2
456,142.11,415.79,142.11,-56.83,2
457,142.11,436.84,142.11,-57.69,2
458,142.11,457.89,142.11,-56.67,2
459,142.11,478.95,142.11,-57.62,2
460,142.11,500,142.11,-57.83,2
461,163.16,100,142.11,-58.42,2
462,163.16,121.05,142.11,-58.17,2
463,163.16,142.11,142.11,-58.19,2
464,163.16,163.16,142.11,-58.52,2
465,163.16,184.21,142.11,-58.08,2
466,163.16,205.26,142.11,-58.39,2
467,163.16,226.32,142.11,-58.16,2
468,163.16,247.37,142.11,-57.66,2
469,163.16,268.42,142.11,-57.44,2
470,163.16,289.47,142.11,-57.48,2
471,163.16,310.53,142.11,-57.07,2
472,163.16,331.58,142.11,-57.9,2
473,163.16,352.63,142.11,-58.48,2
474,163.16,373.68,142.11,-56.95,2
475,163.16,394.74,142.11,-57.6,2
476,163.16,415.79,142.11,-57.34,2
477,163.16,436.84,142.11,-56.96,2
478,163.16,457.89,142.11,-56.87,2
479,163.16,478.95,142.11,-57.15,2
480,163.16,500,142.11,-55.9,2
481,184.21,100,142.11,-56.5,2
482,184.21,121.05,142.11,-58.38,2
483,184.21,142.11,142.11,-58.33,2
484,184.21,163.16,142.11,-59.53,2
485,184.21,184.21,142.11,-57.99,2
486,184.21,205.26,142.11,-58.63,2
487,184.21,226.32,142.11,-58.74,2
488,184.21,247.37,142.11,-58.04,2
489,184.21,268.42,142.11,-57.89,2
490,184.21,289.47,142.11,-57.42,2
491,184.21,310.53,142.11,-57.48,2
492,184.21,331.58,142.11,-57.7,2
493,184.21,352.63,142.11,-58.28,2
494,184.21,373.68,142.11,-58.83,2
495,184.21,394.74,142.11,-56.95,2
496,184.21,415.79,142.11,-58.12,2
497,184.21,436.84,142.11,-56.76,2
498,184.21,457.89,142.11,-58.55,2
499,184.21,478.95,142.11,-57.6,2
500,184.21,500,142.11,-58.37,2
501,205.26,100,142.11,-57.74,2
502,205.26,121.05,142.11,-58.48,2
503,205.26,142.11,142.11,-58.25,2
504,205.26,163.16,142.11,-58.34,2
505,205.26,184.21,142.11,-58.23,2
506,205.26,205.26,142.11,-58.51,2
507,205.26,226.32,142.11,-58.23,2
508,205.26,247.37,142.11,-57.77,2
509,205.26,268.42,142.11,-58.35,2
510,205.26,289.47,142.11,-58.83,2
511,205.26,310.53,142.11,-57.51,2
512,205.26,331.58,142.11,-57.38,2
513,205.26,352.63,142.11,-57.77,2
514,205.26,373.68,142.11,-57.3,2
515,205.26,394.74,142.11,-57.61,2
516,205.26,415.79,142.11,-58.11,2
517,205.26,436.84,142.11,-57.19,2
518,205.26,457.89,142.11,-58.07,2
519,205.26,478.95,142.11,-59.44,2
520,205.26,500,142.11,-57.45,2
521,226.32,100,142.11,-58.01,2
522,226.32,121.05,142.11,-58.65,2
523,226.32,142.11,142.11,-58.26,2
524,226.32,163.16,142.11,-58.14,2
525,226.32,184.21,142.11,-57.96,2
526,226.32,205.26,142.11,-59.08,2
527,226.32,226.32,142.11,-58.49,2
528,226.32,247.37,142.11,-58.43,2
529,226.32,268.42,142.11,-58.27,2
530,226.32,289.47,142.11,-58.52,2
531,226.32,310.53,142.11,-58.54,2
532,226.32,331.58,142.11,-59.13,2
533,226.32,352.63,142.11,-58.01,2
534,226.32,373.68,142.11,-58.13,2
535,226.32,394.74,142.11,-58.13,2
536,226.32,415.79,142.11,-58.4,2
537,226.32,436.84,142.11,-57.25,2
538,226.32,457.89,142.11,-58.1,2
539,226.32,478.95,142.11,-57.05,2
540,226.32,500,142.11,-57,2
541,247.37,100,142.11,-58.32,2
542,247.37,121.05,142.11,-58.54,2
543,247.37,142.11,142.11,-59.93,2
544,247.37,163.16,142.11,-58.47,2
545,247.37,184.21,142.11,-58.35,2
546,247.37,205.26,142.11,-58.08,2
547,247.37,226.32,142.11,-58.41,2
548,247.37,247.37,142.11,-57.73,2
549,247.37,268.42,142.11,-58.31,2
550,247.37,289.47,142.11,-58.51,2
551,247.37,310.53,142.11,-58.48,2
552,247.37,331.58,142.11,-58.4,2
553,247.37,352.63,142.11,-57.71,2
554,247.37,373.68,142.11,-58.05,2
555,247.37,394.74,142.11,-59.31,2
556,247.37,415.79,142.11,-57.54,2
557,247.37,436.84,142.11,-57.98,2
558,247.37,457.89,142.11,-58.3,2
559,247.37,478.95,142.11,-57.39,2
560,247.37,500,142.11,-58.29,2
561,268.42,100,142.11,-57.45,2
562,268.42,121.05,142.11,-58.43,2
563,268.42,142.11,142.11,-58.72,2
564,268.42,163.16,142.11,-58.71,2
565,268.42,184.21,142.11,-57.92,2
566,268.42,205.26,142.11,-58.43,2
567,268.42,226.32,142.11,-58.73,2
568,268.42,247.37,142.11,-58.44,2
569,268.42,268.42,142.11,-58.42,2
570,268.42,289.47,142.11,-58.71,2
571,268.42,310.53,142.11,-58.21,2
572,268.42,331.58,142.11,-59.15,2
573,268.42,352.63,142.11,-57.66,2
574,268.42,373.68,142.11,-57.61,2
575,268.42,394.74,142.11,-57.83,2
576,268.42,415.79,142.11,-58.87,2
577,268.42,436.84,142.11,-57.49,2
578,268.42,457.89,142.11,-57.64,2
579,268.42,478.95,142.11,-58.26,2
580,268.42,500,142.11,-59.05,2
581,289.47,100,142.11,-55.75,2
582,289.47,121.05,142.11,-58.13,2
583,289.47,142.11,142.11,-57.73,2
584,289.47,163.16,142.11,-58.47,2
585,289.47,184.21,142.11,-59.1,2
586,289.47,205.26,142.11,-58.92,2
587,289.47,226.32,142.11,-58.85,2
588,289.47,247.37,142.11,-58.02,2
589,289.47,268.42,142.11,-58.95,2
590,289.47,289.47,142.11,-58.56,2
591,289.47,310.53,142.11,-58.47,2
592,289.47,331.58,142.11,-57.63,2
593,289.47,352.63,142.11,-58.37,2
594,289.47,373.68,142.11,-58.36,2
595,289.47,394.74,142.11,-58.54,2
596,289.47,415.79,142.11,-58.15,2
597,289.47,436.84,142.11,-57.78,2
598,289.47,457.89,142.11,-58.31,2
599,289.47,478.95,142.11,-57.62,2
600,289.47,500,142.11,-59.8,2
601,310.53,100,142.11,-58.76,2
602,310.53,121.05,142.11,-58.17,2
603,310.53,142.11,142.11,-58.13,2
604,310.53,163.16,142.11,-57.86,2
605,310.53,184.21,142.11,-58.82,2
606,310.53,205.26,142.11,-58.15,2
607,310.53,226.32,142.11,-58.31,2
608,310.53,247.37,142.11,-58.55,2
609,310.53,268.42,142.11,-58.75,2
610,310.53,289.47,142.11,-58.25,2
611,310.53,310.53,142.11,-59,2
612,310.53,331.58,142.11,-58.12,2
613,310.53,352.63,142.11,-58.49,2
614,310.53,373.68,142.11,-58.79,2
615,310.53,394.74,142.11,-58.49,2
616,310.53,415.79,142.11,-58.45,2
617,310.53,436.84,142.11,-57.27,2
618,310.53,457.89,142.11,-57.97,2
619,310.53,478.95,142.11,-57.94,2
620,310.53,500,142.11,-55.58,2
621,331.58,100,142.11,-56.73,2
622,331.58,121.05,142.11,-58.53,2
623,331.58,142.11,142.11,-58.35,2
624,331.58,163.16,142.11,-59.21,2
625,331.58,184.21,142.11,-58.13,2
626,331.58,205.26,142.11,-59.1,2
627,331.58,226.32,142.11,-58.41,2
628,331.58,247.37,142.11,-58.69,2
629,331.58,268.42,142.11,-59.17,2
630,331.58,289.47,142.11,-58.43,2
631,331.58,310.53,142.11,-59.29,2
632,331.58,331.58,142.11,-57.61,2
633,331.58,352.63,142.11,-58.61,2
634,331.58,373.68,142.11,-57.8,2
635,331.58,394.74,142.11,-58.63,2
636,331.58,415.79,142.11,-58.64,2
637,331.58,436.84,142.11,-58.17,2
638,331.58,457.89,142.11,-59.81,2
639,331.58,478.95,142.11,-58.14,2
640,331.58,500,142.11,-57.73,2
641,352.63,100,142.11,-58.32,2
642,352.63,121.05,142.11,-59.42,2
643,352.63,142.11,142.11,-57.9,2
644,352.63,163.16,142.11,-58.13,2
645,352.63,184.21,142.11,-58.34,2
646,352.63,205.26,142.11,-60.08,2
647,352.63,226.32,142.11,-58.47,2
648,352.63,247.37,142.11,-58.38,2
649,352.63,268.42,142.11,-58.21,2
650,352.63,289.47,142.11,-58.72,2
651,352.63,310.53,142.11,-59.12,2
652,352.63,331.58,142.11,-58.86,2
653,352.63,352.63,142.11,-58.15,2
654,352.63,373.68,142.11,-58.77,2
655,352.63,394.74,142.11,-58.86,2
656,352.63,415.79,142.11,-58.53,2
657,352.63,436.84,142.11,-59.01,2
658,352.63,457.89,142.11,-58.68,2
659,352.63,478.95,142.11,-59.24,2
660,352.63,500,142.11,-57.75,2
661,373.68,100,142.11,-57.78,2
662,373.68,121.05,142.11,-57.06,2
663,373.68,142.11,142.11,-58.88,2
664,373.68,163.16,142.11,-58.18,2
665,373.68,184.21,142.11,-57.33,2
666,373.68,205.26,142.11,-58.57,2
667,373.68,226.32,142.11,-59.26,2
668,373.68,247.37,142.11,-58.61,2
669,373.68,268.42,142.11,-58.01,2
670,373.68,289.47,142.11,-58.84,2
671,373.68,310.53,142.11,-59.58,2
672,373.68,331.58,142.11,-59.15,2
673,373.68,352.63,142.11,-58.67,2
674,373.68,373.68,142.11,-58.44,2
675,373.68,394.74,142.11,-58.85,2
676,373.68,415.79,142.11,-58.4,2
677,373.68,436.84,142.11,-58.82,2
678,373.68,457.89,142.11,-58.67,2
679,373.68,478.95,142.11,-58.27,2
680,373.68,500,142.11,-57.9,2
681,394.74,100,142.11,-56.72,2
682,394.74,121.05,142.11,-57.1,2
683,394.74,142.11,142.11,-58.59,2
684,394.74,163.16,142.11,-58.77,2
685,394.74,184.21,142.11,-59.16,2
686,394.74,205.26,142.11,-57.59,2
687,394.74,226.32,142.11,-58.76,2
688,394.74,247.37,142.11,-59.95,2
689,394.74,268.42,142.11,-58.17,2
690,394.74,289.47,142.11,-59.11,2
691,394.74,310.53,142.11,-59.11,2
692,394.74,331.58,142.11,-58.9,2
693,394.74,352.63,142.11,-58.84,2
694,394.74,373.68,142.11,-59.52,2
695,394.74,394.74,142.11,-58.59,2
696,394.74,415.79,142.11,-57.99,2
697,394.74,436.84,142.11,-58.97,2
698,394.74,457.89,142.11,-58.4,2
699,394.74,478.95,142.11,-58.22,2
700,394.74,500,142.11,-58.79,2
701,415.79,100,142.11,-58.02,2
702,415.79,121.05,142.11,-57.1,2
703,415.79,142.11,142.11,-58.6,2
704,415.79,163.16,142.11,-58.82,2
705,415.79,184.21,142.11,-57.71,2
706,415.79,205.26,142.11,-58.21,2
707,415.79,226.32,142.11,-58.78,2
708,415.79,247.37,142.11,-58.46,2
709,415.79,268.42,142.11,-59.55,2
710,415.79,289.47,142.11,-57.96,2
711,415.79,310.53,142.11,-58.08,2
712,415.79,331.58,142.11,-58.78,2
713,415.79,352.63,142.11,-59.17,2
714,415.79,373.68,142.11,-58.83,2
715,415.79,394.74,142.11,-57.99,2
716,415.79,415.79,142.11,-58.41,2
717,415.79,436.84,142.11,-59.02,2
