1.00276	0.213731	-1.46258	0.356937	-0.33467	-0.662361	-1.35969	0.120938	2.12494
-0.633765	-0.339164	0.851425	0.249984	-0.419397	0.156008	0.383782	0.758561	-1.00743
-0.29023	1.22376	0.361169	-0.358009	0.066291	-0.878404	0.64824	-1.29005	0.517235
-0.228095	-0.875743	1.2845	-0.150228	-0.13135	0.0459708	0.378323	1.00709	-1.33047
1.01129	0.214564	1.13839	-0.305458	-0.603174	-0.69803	-0.705829	0.388609	-0.440355
0.510992	0.857189	1.54823	0.0989352	0.0263531	-0.279076	-0.609928	-0.883542	-1.26916
-0.509215	0.496026	-1.09765	0.420601	0.241208	-0.962538	0.0886146	-0.737234	2.06018
0.483178	-0.2983	-2.31089	-0.280263	0.331003	-1.11998	-0.202915	-0.0327037	3.43087
-0.53652	0.17195	-2.84537	-0.28499	-0.435748	0.101359	0.82151	0.263797	2.74401
-0.614709	0.0530076	1.7193	0.0922266	-0.512054	-0.0415317	0.522482	0.459046	-1.67777
-0.642964	-0.10325	2.81387	0.142803	0.361422	0.596501	0.500161	-0.258172	-3.41037
0.926987	-0.0248044	-1.76019	0.0566068	0.490245	-0.148961	-0.983594	-0.465441	1.90915
0.491074	-0.478814	-0.056815	-0.210493	-0.278088	1.66361	-0.280581	0.756902	-1.6068
0.100355	-0.891342	0.223672	-0.453213	-0.160297	-0.774314	0.352858	1.05164	0.550642
0.915204	0.221781	-2.04241	0.262785	0.0205184	0.581572	-1.17799	-0.242299	1.46083
-0.674111	0.847146	0.518681	-0.113453	0.0897935	0.978637	0.787564	-0.936939	-1.49732
-0.370547	0.128493	-2.81451	0.192881	0.312728	-0.877117	0.177665	-0.441222	3.69163
-0.263762	-0.554932	0.628478	0.574554	-0.131667	1.94382	-0.310792	0.686599	-2.5723
1.00429	-0.0928595	-1.0965	0.020713	-0.0897412	-0.890063	-1.025	0.182601	1.98657
0.430946	-0.117138	-2.31539	-0.281644	-0.0297926	-0.552717	-0.149302	0.146931	2.86811
0.409958	-0.272613	2.08339	-0.039475	0.58869	-0.392729	-0.370483	-0.316077	-1.69066
0.964779	-0.0338347	1.84437	-0.67466	0.294614	-0.356131	-0.290119	-0.260779	-1.48824
0.118575	-0.562107	2.40638	0.144861	0.0579937	0.303789	-0.263436	0.504113	-2.71017
0.665508	0.651688	-2.03944	0.0763202	0.0365312	-0.171217	-0.741829	-0.688219	2.21066
-0.118256	0.172392	-0.20726	-0.276553	-0.46798	-2.13196	0.394809	0.295589	2.33922
-0.273128	0.459131	-2.06604	-0.416925	0.0955791	-0.391748	0.690053	-0.55471	2.45779
-0.312187	0.281882	2.31406	0.233152	-0.57565	0.410836	0.0790349	0.293768	-2.72489
