   1.3116524e-23	   3.0210862e-22	   0.0000000e+00	  -6.4730118e-22	  -4.0801567e-22	   0.0000000e+00	   6.3418465e-22	   1.0590705e-22	   0.0000000e+00	
   2.4023925e-22	  -1.8726680e-22	   0.0000000e+00	  -1.1038998e-21	   4.3027550e-23	   0.0000000e+00	   8.6366055e-22	   1.4423925e-22	   0.0000000e+00	
   1.4019824e-22	  -3.2138042e-22	   0.0000000e+00	  -1.0037531e-21	   1.7716023e-22	   0.0000000e+00	   8.6355487e-22	   1.4422018e-22	   0.0000000e+00	
  -4.3092929e-22	  -8.4111816e-23	   0.0000000e+00	  -3.1798715e-22	  -4.0960737e-23	   0.0000000e+00	   7.4891645e-22	   1.2507255e-22	   0.0000000e+00	
  -4.2134787e-22	  -7.2623055e-23	   0.0000000e+00	  -3.9320133e-22	  -6.3410453e-23	   0.0000000e+00	   8.1454920e-22	   1.3603351e-22	   0.0000000e+00	
  -1.7142895e-23	  -3.7807675e-22	   0.0000000e+00	  -6.0733084e-22	   2.7378396e-22	   0.0000000e+00	   6.2447373e-22	   1.0429279e-22	   0.0000000e+00	
  -4.9963485e-23	   3.5535324e-22	   0.0000000e+00	  -7.6086570e-22	  -4.9076326e-22	   0.0000000e+00	   8.1082918e-22	   1.3541001e-22	   0.0000000e+00	
  -3.6634013e-22	  -1.5483656e-22	   0.0000000e+00	  -3.7954592e-22	   3.0269906e-23	   0.0000000e+00	   7.4588605e-22	   1.2456665e-22	   0.0000000e+00	
   2.6074480e-22	   2.4441923e-22	   0.0000000e+00	  -1.1569377e-21	  -3.9408180e-22	   0.0000000e+00	   8.9619289e-22	   1.4966257e-22	   0.0000000e+00	
  -1.7066238e-22	   3.3937102e-22	   0.0000000e+00	  -4.8625331e-22	  -4.4907678e-22	   0.0000000e+00	   6.5691569e-22	   1.0970576e-22	   0.0000000e+00	
   2.4937251e-22	  -2.8392635e-22	   0.0000000e+00	  -1.1761445e-21	   1.2914791e-22	   0.0000000e+00	   9.2677195e-22	   1.5477843e-22	   0.0000000e+00	
  -4.0906634e-22	  -2.5660083e-23	   0.0000000e+00	  -3.5120770e-22	  -1.0130913e-22	   0.0000000e+00	   7.6027404e-22	   1.2696921e-22	   0.0000000e+00	
  -4.2245354e-22	   4.2501467e-23	   0.0000000e+00	  -3.7716668e-22	  -1.7604155e-22	   0.0000000e+00	   7.9962022e-22	   1.3354009e-22	   0.0000000e+00	
  -2.5575367e-22	   2.7522536e-22	   0.0000000e+00	  -6.2800579e-22	  -4.2281646e-22	   0.0000000e+00	   8.8375946e-22	   1.4759110e-22	   0.0000000e+00	
