  -4.7280492e-22	   5.5103289e-24	   0.0000000e+00	  -3.4148940e-23	  -1.2892763e-22	   0.0000000e+00	   4.8368388e-22	   1.2200099e-22	   0.0000000e+00	
  -4.8848874e-22	   7.1189129e-25	   0.0000000e+00	  -5.8404661e-23	  -1.0452310e-23	   0.0000000e+00	   5.2073771e-22	   9.6253845e-24	   0.0000000e+00	
  -4.5613282e-22	  -1.5196293e-24	   0.0000000e+00	   1.8905160e-23	  -1.9561162e-22	   0.0000000e+00	   4.0510955e-22	   1.9316939e-22	   0.0000000e+00	
  -5.0543770e-22	  -1.9631305e-24	   0.0000000e+00	  -5.7717574e-23	  -9.3257942e-23	   0.0000000e+00	   4.7650001e-22	   9.0917826e-23	   0.0000000e+00	
  -4.8202238e-22	   2.5470181e-24	   0.0000000e+00	  -3.2985229e-23	  -1.3235725e-22	   0.0000000e+00	   4.6953752e-22	   1.2668506e-22	   0.0000000e+00	
  -4.8500670e-22	  -9.9464842e-24	   0.0000000e+00	   9.9349057e-24	  -1.9351322e-22	   0.0000000e+00	   4.0665652e-22	   1.9464173e-22	   0.0000000e+00	
  -5.0626836e-22	  -1.0636059e-23	   0.0000000e+00	  -3.8761738e-23	  -1.3904535e-22	   0.0000000e+00	   4.3395315e-22	   1.3989924e-22	   0.0000000e+00	
  -4.8696527e-22	   1.3607865e-24	   0.0000000e+00	  -5.5879524e-23	  -7.9592347e-23	   0.0000000e+00	   4.8481266e-22	   7.5959864e-23	   0.0000000e+00	
  -4.6681589e-22	  -4.4292004e-24	   0.0000000e+00	   1.4575192e-23	  -1.9410640e-22	   0.0000000e+00	   4.0711191e-22	   1.9293404e-22	   0.0000000e+00	
  -4.6078013e-22	  -1.0284285e-24	   0.0000000e+00	   2.1115338e-23	  -2.0276037e-22	   0.0000000e+00	   4.1388760e-22	   2.0068714e-22	   0.0000000e+00	
  -4.7825111e-22	   5.4463978e-24	   0.0000000e+00	  -3.0215894e-23	  -1.4543524e-22	   0.0000000e+00	   4.8791973e-22	   1.3860862e-22	   0.0000000e+00	
  -4.6616304e-22	   5.5165982e-24	   0.0000000e+00	  -4.1493705e-23	  -1.0657090e-22	   0.0000000e+00	   4.8632768e-22	   1.0000918e-22	   0.0000000e+00	
  -4.4650221e-22	   2.0450636e-24	   0.0000000e+00	   7.2242507e-24	  -1.7973209e-22	   0.0000000e+00	   4.1218217e-22	   1.7471967e-22	   0.0000000e+00	
  -4.5817812e-22	  -9.4503655e-24	   0.0000000e+00	   6.2219163e-23	  -2.2463224e-22	   0.0000000e+00	   3.6139768e-22	   2.2828536e-22	   0.0000000e+00	
  -4.8348232e-22	  -1.2185370e-23	   0.0000000e+00	   1.2883984e-23	  -1.9425709e-22	   0.0000000e+00	   3.9563165e-22	   1.9622341e-22	   0.0000000e+00	
  -4.6805009e-22	   1.5165080e-24	   0.0000000e+00	   5.9405371e-24	  -1.8704265e-22	   0.0000000e+00	   4.3206226e-22	   1.8226707e-22	   0.0000000e+00	
  -4.7059412e-22	  -5.0182376e-26	   0.0000000e+00	  -2.1218630e-23	  -1.5549451e-22	   0.0000000e+00	   4.4598274e-22	   1.5163465e-22	   0.0000000e+00	
  -5.0391749e-22	   1.2972435e-25	   0.0000000e+00	  -6.3225642e-23	  -5.4856812e-23	   0.0000000e+00	   4.8941568e-22	   5.2563218e-23	   0.0000000e+00	
  -4.9708816e-22	  -2.6641157e-24	   0.0000000e+00	  -5.5545479e-23	  -9.0321590e-23	   0.0000000e+00	   4.5949350e-22	   8.8188473e-23	   0.0000000e+00	
  -4.7102458e-22	  -1.6789750e-23	   0.0000000e+00	   3.2200078e-23	  -2.0404459e-22	   0.0000000e+00	   3.6509552e-22	   2.0918686e-22	   0.0000000e+00	
  -4.4788725e-22	  -5.6475806e-24	   0.0000000e+00	   4.7994954e-23	  -2.1538796e-22	   0.0000000e+00	   3.7228376e-22	   2.1697776e-22	   0.0000000e+00	
  -4.7322655e-22	  -2.5122119e-24	   0.0000000e+00	   2.1009657e-23	  -2.0437463e-22	   0.0000000e+00	   4.1742019e-22	   2.0253826e-22	   0.0000000e+00	
  -4.8939285e-22	  -4.6206978e-24	   0.0000000e+00	  -3.1019604e-23	  -1.4398824e-22	   0.0000000e+00	   4.4297404e-22	   1.4203261e-22	   0.0000000e+00	
  -4.8857786e-22	  -1.3794198e-24	   0.0000000e+00	  -3.3109055e-23	  -1.4560625e-22	   0.0000000e+00	   4.6251796e-22	   1.4243168e-22	   0.0000000e+00	
  -4.4470531e-22	  -1.7064865e-24	   0.0000000e+00	   3.4791659e-23	  -2.0471391e-22	   0.0000000e+00	   3.8486777e-22	   2.0297037e-22	   0.0000000e+00	
  -4.6325827e-22	  -1.1437548e-23	   0.0000000e+00	   6.0494551e-23	  -2.2501883e-22	   0.0000000e+00	   3.6242315e-22	   2.2988978e-22	   0.0000000e+00	
  -4.7873304e-22	  -1.1817012e-23	   0.0000000e+00	   1.2781685e-23	  -1.9389540e-22	   0.0000000e+00	   3.9542065e-22	   1.9639203e-22	   0.0000000e+00	
  -4.9108551e-22	   2.6412896e-24	   0.0000000e+00	  -5.7213991e-23	  -5.3236760e-23	   0.0000000e+00	   5.0976072e-22	   4.9680425e-23	   0.0000000e+00	
  -4.7410454e-22	   3.8222412e-24	   0.0000000e+00	  -6.5282912e-24	  -1.7719859e-22	   0.0000000e+00	   4.5755892e-22	   1.7123991e-22	   0.0000000e+00	
  -4.8797109e-22	  -4.9432685e-24	   0.0000000e+00	  -1.7530395e-23	  -1.6386318e-22	   0.0000000e+00	   4.3651656e-22	   1.6202953e-22	   0.0000000e+00	
  -4.7241242e-22	   5.0071873e-24	   0.0000000e+00	  -3.5267199e-23	  -1.2831616e-22	   0.0000000e+00	   4.8201674e-22	   1.2174836e-22	   0.0000000e+00	
  -4.9229521e-22	  -4.2993767e-24	   0.0000000e+00	  -4.0893943e-23	  -1.2300244e-22	   0.0000000e+00	   4.4386195e-22	   1.2069157e-22	   0.0000000e+00	
  -4.5018405e-22	   1.5667442e-24	   0.0000000e+00	   5.4175722e-23	  -2.2466173e-22	   0.0000000e+00	   3.9173350e-22	   2.2248153e-22	   0.0000000e+00	
  -4.9288276e-22	  -3.1093114e-24	   0.0000000e+00	  -4.0581475e-23	  -1.2951018e-22	   0.0000000e+00	   4.5682564e-22	   1.2707109e-22	   0.0000000e+00	
  -4.7499932e-22	   1.7118620e-24	   0.0000000e+00	  -5.6626942e-23	  -2.6824052e-23	   0.0000000e+00	   5.0367637e-22	   2.4783617e-23	   0.0000000e+00	
  -4.8442943e-22	   1.9069853e-24	   0.0000000e+00	  -4.3349813e-23	  -1.1249910e-22	   0.0000000e+00	   4.7620221e-22	   1.0764507e-22	   0.0000000e+00	
  -4.7422058e-22	  -1.0326982e-23	   0.0000000e+00	   7.3983535e-24	  -1.8687703e-22	   0.0000000e+00	   3.9702785e-22	   1.8831377e-22	   0.0000000e+00	
  -4.7229474e-22	  -1.0389932e-23	   0.0000000e+00	   5.7490133e-24	  -1.8571236e-22	   0.0000000e+00	   3.9715098e-22	   1.8748029e-22	   0.0000000e+00	
  -4.5547646e-22	  -1.3032810e-24	   0.0000000e+00	   1.9468991e-23	  -1.9727844e-22	   0.0000000e+00	   4.0696093e-22	   1.9504657e-22	   0.0000000e+00	
  -4.6708389e-22	  -3.1261004e-24	   0.0000000e+00	   3.3751442e-23	  -2.1280542e-22	   0.0000000e+00	   4.0339049e-22	   2.1187344e-22	   0.0000000e+00	
  -4.9219222e-22	  -6.1267956e-24	   0.0000000e+00	  -3.2230674e-23	  -1.3920282e-22	   0.0000000e+00	   4.3303067e-22	   1.3733737e-22	   0.0000000e+00	
  -4.6599599e-22	   7.7975774e-24	   0.0000000e+00	  -3.1005063e-23	  -1.2249967e-22	   0.0000000e+00	   4.8460164e-22	   1.1399503e-22	   0.0000000e+00	
  -4.8736039e-22	  -8.8628845e-24	   0.0000000e+00	  -2.4636525e-23	  -1.5141303e-22	   0.0000000e+00	   4.1985813e-22	   1.5115898e-22	   0.0000000e+00	
  -4.9210930e-22	  -8.6971919e-24	   0.0000000e+00	  -1.3125417e-23	  -1.7072956e-22	   0.0000000e+00	   4.2496653e-22	   1.7076128e-22	   0.0000000e+00	
  -4.7754798e-22	  -4.5675269e-25	   0.0000000e+00	  -2.8111803e-23	  -1.4001844e-22	   0.0000000e+00	   4.4592722e-22	   1.3568936e-22	   0.0000000e+00	
  -5.0280296e-22	  -4.6822676e-24	   0.0000000e+00	  -4.0067668e-23	  -1.3139997e-22	   0.0000000e+00	   4.5471490e-22	   1.2934143e-22	   0.0000000e+00	
  -4.8441626e-22	   1.0945171e-24	   0.0000000e+00	  -6.0217893e-23	  -2.6018257e-23	   0.0000000e+00	   4.9749180e-22	   2.4354047e-23	   0.0000000e+00	
  -4.8657004e-22	   1.3139180e-24	   0.0000000e+00	  -5.8654345e-23	  -4.5478332e-23	   0.0000000e+00	   4.8751699e-22	   4.2876681e-23	   0.0000000e+00	
  -4.8711939e-22	   1.6351869e-24	   0.0000000e+00	  -5.6408711e-23	  -6.0696850e-23	   0.0000000e+00	   4.8627017e-22	   5.7345734e-23	   0.0000000e+00	
  -4.8943861e-22	  -2.2063273e-24	   0.0000000e+00	  -3.2091231e-23	  -1.4470251e-22	   0.0000000e+00	   4.5691941e-22	   1.4177478e-22	   0.0000000e+00	
  -4.6631271e-22	   4.0077496e-24	   0.0000000e+00	  -4.1340745e-23	  -1.0609273e-22	   0.0000000e+00	   4.7326973e-22	   1.0029178e-22	   0.0000000e+00	
  -4.4775765e-22	  -8.4397862e-24	   0.0000000e+00	   6.7055574e-23	  -2.2373879e-22	   0.0000000e+00	   3.5105515e-22	   2.2701262e-22	   0.0000000e+00	
  -5.0480127e-22	  -8.8285530e-24	   0.0000000e+00	  -1.6161799e-23	  -1.7200094e-22	   0.0000000e+00	   4.3735928e-22	   1.7202143e-22	   0.0000000e+00	
  -4.7450132e-22	  -5.4925308e-24	   0.0000000e+00	   1.9042167e-23	  -2.0138910e-22	   0.0000000e+00	   4.0947605e-22	   2.0099567e-22	   0.0000000e+00	
  -4.7189425e-22	   1.7533229e-24	   0.0000000e+00	  -2.0269411e-23	  -1.5363277e-22	   0.0000000e+00	   4.5129479e-22	   1.4845973e-22	   0.0000000e+00	
  -4.5943606e-22	  -1.4136227e-23	   0.0000000e+00	   5.4005760e-23	  -2.1736666e-22	   0.0000000e+00	   3.5094168e-22	   2.2188104e-22	   0.0000000e+00	
  -4.8300778e-22	  -1.5635396e-24	   0.0000000e+00	  -2.4437536e-23	  -1.5544283e-22	   0.0000000e+00	   4.5194924e-22	   1.5226950e-22	   0.0000000e+00	
  -4.7552467e-22	  -1.6459886e-24	   0.0000000e+00	  -3.6482564e-23	  -1.2965104e-22	   0.0000000e+00	   4.4710450e-22	   1.2657007e-22	   0.0000000e+00	
  -4.9461949e-22	  -1.1334742e-23	   0.0000000e+00	  -2.4204616e-23	  -1.5638360e-22	   0.0000000e+00	   4.1962983e-22	   1.5756137e-22	   0.0000000e+00	
  -4.6977101e-22	  -1.5227425e-23	   0.0000000e+00	   3.1620397e-23	  -2.0426728e-22	   0.0000000e+00	   3.6946666e-22	   2.0899562e-22	   0.0000000e+00	
  -4.7848142e-22	  -2.7941708e-24	   0.0000000e+00	  -1.4685280e-24	  -1.8162427e-22	   0.0000000e+00	   4.3024580e-22	   1.7902261e-22	   0.0000000e+00	
  -5.1183631e-22	   4.5942552e-26	   0.0000000e+00	  -7.0103399e-23	  -2.0984583e-23	   0.0000000e+00	   5.0125184e-22	   2.0111587e-23	   0.0000000e+00	
  -4.7674023e-22	  -2.3361093e-23	   0.0000000e+00	   5.8489237e-23	  -2.2035987e-22	   0.0000000e+00	   3.4309556e-22	   2.2971494e-22	   0.0000000e+00	
  -4.7718152e-22	  -1.4380710e-23	   0.0000000e+00	   1.8364920e-23	  -1.9623718e-22	   0.0000000e+00	   3.8279364e-22	   1.9978009e-22	   0.0000000e+00	
  -4.5975669e-22	   2.5314283e-24	   0.0000000e+00	  -2.7149288e-23	  -1.4029457e-22	   0.0000000e+00	   4.5080684e-22	   1.3508862e-22	   0.0000000e+00	
  -4.4428012e-22	   2.7311861e-24	   0.0000000e+00	   3.5012698e-23	  -2.0795576e-22	   0.0000000e+00	   4.0008757e-22	   2.0403751e-22	   0.0000000e+00	
